TransactionID,CustomerID,TransactionDate,ProductID,Quantity,UnitPrice,TotalAmount,Rating,PaymentMethod
1812,1191,2023-03-21 00:00:00,283,3,455.55,<function <lambda> at 0x7ebdb933e050>,4,12345
1813,1252,2023-07-11 00:00:00,291,12,614.55,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1814,1408,2023-11-16 00:00:00,224,1,269.84,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1815,1037,2023-07-09 00:00:00,274,10,415.0,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1816,1013,2023-03-09 00:00:00,282,3,610.07,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1817,1391,2023-12-14 00:00:00,291,5,154.3,<function <lambda> at 0x7ebdb933e050>,5,12345
1818,1346,2023-05-05 00:00:00,200,9,342.59,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1819,1309,2023-12-02 00:00:00,258,3,672.72,<function <lambda> at 0x7ebdb933e050>,4,
1820,1385,2023-02-28 00:00:00,268,10,334.15,<function <lambda> at 0x7ebdb933e050>,3,12345
1821,1208,2023-04-07 00:00:00,273,14,180.72,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1822,1356,2023-10-02 00:00:00,241,10,249.0,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1823,1461,2023-05-29 00:00:00,233,9,620.13,<function <lambda> at 0x7ebdb933e050>,1,12345
1824,1088,2023-10-05 00:00:00,299,1,668.64,<function <lambda> at 0x7ebdb933e050>,4,
1825,1055,2023-09-22 00:00:00,265,6,665.32,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1826,1093,2023-01-09 00:00:00,217,9,490.76,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1827,1092,2023-10-10 00:00:00,276,12,359.17,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1828,1339,2023-09-30 00:00:00,204,5,131.97,<function <lambda> at 0x7ebdb933e050>,1,
1829,1084,2023-10-28 00:00:00,219,11,90.64,<function <lambda> at 0x7ebdb933e050>,3,
1830,1444,2023-01-08 00:00:00,265,14,46.54,<function <lambda> at 0x7ebdb933e050>,2,12345
1831,1244,2023-07-27 00:00:00,274,10,17.31,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1832,1021,2023-05-05 00:00:00,261,2,615.29,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
1833,1290,2023-05-03 00:00:00,293,5,Unknown,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1834,1484,2023-02-02 00:00:00,295,1,399.64,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1835,1271,2023-01-01 00:00:00,231,9,699.11,<function <lambda> at 0x7ebdb933e050>,N/A,12345
1836,1305,2023-07-23 00:00:00,257,10,667.37,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1837,1121,2023-01-06 00:00:00,249,13,460.3,<function <lambda> at 0x7ebdb933e050>,2,12345
1838,1127,2023-10-24 00:00:00,237,10,327.88,<function <lambda> at 0x7ebdb933e050>,1,
1839,1112,2023-01-05 00:00:00,254,9,110.76,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1840,1426,2023-03-21 00:00:00,227,6,363.34,<function <lambda> at 0x7ebdb933e050>,4,
1841,1272,2023-10-01 00:00:00,273,11,114.63,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
1842,1335,2023-06-26 00:00:00,285,9,281.92,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1843,1441,2023-12-04 00:00:00,280,14,660.14,<function <lambda> at 0x7ebdb933e050>,2,12345
1844,1129,2023-11-17 00:00:00,221,3,242.68,<function <lambda> at 0x7ebdb933e050>,1,12345
1845,1131,2023-12-05 00:00:00,242,4,111.19,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1846,1084,2023-05-16 00:00:00,282,13,409.77,<function <lambda> at 0x7ebdb933e050>,4,
1847,1422,2023-01-25 00:00:00,280,6,423.64,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1848,1481,2023-11-21 00:00:00,287,4,139.69,<function <lambda> at 0x7ebdb933e050>,5,
1849,1349,2023-07-02 00:00:00,235,1,141.63,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1850,1389,2023-06-17 00:00:00,295,7,692.74,<function <lambda> at 0x7ebdb933e050>,1,
1851,1080,2023-12-04 00:00:00,251,5,174.08,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1852,1486,2023-06-27 00:00:00,235,14,587.54,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1853,1472,2023-04-05 00:00:00,227,8,331.88,<function <lambda> at 0x7ebdb933e050>,1,
1854,1324,2023-02-02 00:00:00,277,9,307.32,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1855,1068,2023-04-21 00:00:00,257,5,210.0,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1856,1147,2023-05-26 00:00:00,235,8,542.81,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1857,1447,2023-08-19 00:00:00,269,13,617.06,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1858,1015,2023-09-29 00:00:00,208,1,186.48,<function <lambda> at 0x7ebdb933e050>,1,12345
1859,1306,2023-12-02 00:00:00,220,1,71.09,<function <lambda> at 0x7ebdb933e050>,N/A,
1860,1104,InvalidDate,263,7,100.16,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1861,1164,2023-05-15 00:00:00,275,6,556.0,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1862,1487,2023-11-30 00:00:00,260,5,307.9,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
1863,1200,2023-08-23 00:00:00,293,14,96.68,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1864,1196,2023-11-15 00:00:00,294,5,241.5,<function <lambda> at 0x7ebdb933e050>,1,
1865,1425,2023-12-11 00:00:00,239,14,362.39,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1866,1184,2023-06-09 00:00:00,255,9,597.18,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1867,1321,2023-02-07 00:00:00,203,1,451.01,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1868,1264,2023-05-30 00:00:00,230,8,127.34,<function <lambda> at 0x7ebdb933e050>,2,
1869,1362,2023-11-04 00:00:00,226,2,115.3,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1870,1099,2023-01-29 00:00:00,257,7,291.57,<function <lambda> at 0x7ebdb933e050>,4,12345
1871,1341,2023-05-24 00:00:00,224,6,Unknown,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1872,1319,2023-03-17 00:00:00,268,10,530.13,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1873,1213,2023-05-25 00:00:00,269,2,284.01,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1874,1277,InvalidDate,204,12,243.4,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1875,1161,2023-03-05 00:00:00,290,13,358.83,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1876,1438,2023-12-13 00:00:00,207,3,497.72,<function <lambda> at 0x7ebdb933e050>,N/A,
1877,1156,2023-12-11 00:00:00,208,4,400.7,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1878,1421,2023-09-26 00:00:00,214,7,Unknown,<function <lambda> at 0x7ebdb933e050>,N/A,
1879,1250,2023-11-24 00:00:00,299,8,442.41,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1880,1365,2023-07-03 00:00:00,206,13,552.64,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1881,1096,2023-09-18 00:00:00,295,11,489.26,<function <lambda> at 0x7ebdb933e050>,1,
1882,1017,2023-09-25 00:00:00,271,2,139.22,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1883,1326,2023-06-18 00:00:00,214,8,41.39,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1884,1448,2023-09-16 00:00:00,236,11,632.86,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1885,1382,2023-08-15 00:00:00,282,9,662.23,<function <lambda> at 0x7ebdb933e050>,5,12345
1886,1096,2023-02-02 00:00:00,238,7,510.22,<function <lambda> at 0x7ebdb933e050>,4,
1887,1000,2023-08-02 00:00:00,205,1,508.32,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1888,1215,2023-02-19 00:00:00,282,6,192.75,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1889,1131,2023-07-29 00:00:00,256,8,382.0,<function <lambda> at 0x7ebdb933e050>,3,
1890,1259,2023-01-29 00:00:00,291,5,694.61,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1891,1124,InvalidDate,280,12,600.02,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1892,1081,2023-12-13 00:00:00,218,2,216.55,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1893,1282,2023-04-10 00:00:00,262,5,214.23,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1894,1170,InvalidDate,230,8,341.09,<function <lambda> at 0x7ebdb933e050>,N/A,
1895,1058,2023-01-17 00:00:00,274,2,286.2,<function <lambda> at 0x7ebdb933e050>,4,12345
1896,1031,2023-02-25 00:00:00,278,1,262.95,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1897,1160,2023-08-14 00:00:00,209,4,440.75,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1898,1283,2023-02-15 00:00:00,286,4,12.99,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1899,1105,2023-03-08 00:00:00,266,9,535.52,<function <lambda> at 0x7ebdb933e050>,2,
1900,1104,2023-07-16 00:00:00,261,3,519.34,<function <lambda> at 0x7ebdb933e050>,N/A,12345
1901,1438,2023-05-22 00:00:00,202,4,582.08,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
1902,1227,2023-11-19 00:00:00,217,3,589.81,<function <lambda> at 0x7ebdb933e050>,1,12345
1903,1187,2023-01-23 00:00:00,224,2,398.65,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1904,1069,2023-04-04 00:00:00,219,4,547.15,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1905,1317,2023-08-30 00:00:00,257,14,347.21,<function <lambda> at 0x7ebdb933e050>,1,
1906,1463,2023-08-25 00:00:00,292,8,666.31,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1907,1289,2023-02-23 00:00:00,285,1,137.54,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1908,1086,2023-05-18 00:00:00,249,8,641.35,<function <lambda> at 0x7ebdb933e050>,1,
1909,1369,2023-11-29 00:00:00,278,8,184.68,<function <lambda> at 0x7ebdb933e050>,4,
1910,1361,2023-09-29 00:00:00,209,3,76.39,<function <lambda> at 0x7ebdb933e050>,5,
1911,1471,2023-02-10 00:00:00,220,14,310.18,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1912,1055,2023-04-08 00:00:00,228,10,432.37,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
1913,1112,2023-07-02 00:00:00,295,10,165.54,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1914,1012,2023-05-08 00:00:00,209,12,391.28,<function <lambda> at 0x7ebdb933e050>,5,
1915,1439,2023-08-17 00:00:00,212,12,566.49,<function <lambda> at 0x7ebdb933e050>,2,
1916,1017,2023-11-13 00:00:00,246,6,183.67,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1917,1181,2023-03-27 00:00:00,222,13,408.32,<function <lambda> at 0x7ebdb933e050>,N/A,12345
1918,1460,2023-09-13 00:00:00,249,13,240.82,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1919,1112,2023-07-28 00:00:00,286,4,373.19,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
1920,1228,2023-08-03 00:00:00,294,13,468.51,<function <lambda> at 0x7ebdb933e050>,3,
1921,1170,2023-04-10 00:00:00,203,1,248.54,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1922,1294,2023-02-18 00:00:00,266,14,696.17,<function <lambda> at 0x7ebdb933e050>,3,12345
1923,1188,2023-07-20 00:00:00,284,1,396.82,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1924,1425,2023-09-15 00:00:00,252,5,578.0,<function <lambda> at 0x7ebdb933e050>,3,12345
1925,1464,2023-06-27 00:00:00,201,12,508.97,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1926,1078,2023-09-02 00:00:00,267,8,597.7,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1927,1145,2023-05-03 00:00:00,264,1,125.79,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1928,1406,2023-12-08 00:00:00,278,2,159.67,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1929,1181,2023-06-20 00:00:00,256,7,343.75,<function <lambda> at 0x7ebdb933e050>,2,12345
1930,1498,2023-11-29 00:00:00,296,8,597.37,<function <lambda> at 0x7ebdb933e050>,3,
1931,1285,2023-05-16 00:00:00,269,12,142.34,<function <lambda> at 0x7ebdb933e050>,5,
1932,1249,2023-02-28 00:00:00,206,14,679.89,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1933,1353,2023-07-12 00:00:00,218,3,93.68,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1934,1313,InvalidDate,243,11,126.68,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1935,1195,2023-09-17 00:00:00,262,12,121.23,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1936,1322,2023-04-05 00:00:00,264,13,412.27,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1937,1070,2023-05-05 00:00:00,238,8,Unknown,<function <lambda> at 0x7ebdb933e050>,1,12345
1938,1247,2023-02-10 00:00:00,282,1,182.3,<function <lambda> at 0x7ebdb933e050>,2,PayPal
1939,1145,2023-09-11 00:00:00,225,9,389.36,<function <lambda> at 0x7ebdb933e050>,N/A,12345
1940,1105,2023-01-07 00:00:00,243,12,127.16,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1941,1262,2023-08-04 00:00:00,211,2,443.64,<function <lambda> at 0x7ebdb933e050>,N/A,
1942,1295,2023-03-10 00:00:00,221,14,90.66,<function <lambda> at 0x7ebdb933e050>,2,
1943,1069,2023-03-10 00:00:00,276,13,Unknown,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1944,1469,2023-03-22 00:00:00,291,2,460.35,<function <lambda> at 0x7ebdb933e050>,4,12345
1945,1192,2023-01-30 00:00:00,213,4,407.49,<function <lambda> at 0x7ebdb933e050>,5,12345
1946,1067,2023-03-14 00:00:00,285,12,102.3,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1947,1493,2023-09-19 00:00:00,229,10,117.15,<function <lambda> at 0x7ebdb933e050>,5,12345
1948,1304,2023-03-30 00:00:00,243,3,471.62,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1949,1051,2023-07-27 00:00:00,283,4,567.19,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1950,1369,2023-08-01 00:00:00,290,6,636.11,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
1951,1362,2023-11-18 00:00:00,237,7,570.46,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1952,1284,2023-09-23 00:00:00,258,5,Unknown,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1953,1404,2023-10-20 00:00:00,241,2,288.74,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1954,1473,2023-07-26 00:00:00,251,3,235.16,<function <lambda> at 0x7ebdb933e050>,4,
1955,1333,2023-11-29 00:00:00,262,10,24.59,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1956,1008,InvalidDate,260,11,317.68,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1957,1250,2023-10-15 00:00:00,233,3,457.7,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1958,1430,2023-02-16 00:00:00,238,14,Unknown,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
1959,1331,2023-04-20 00:00:00,240,5,190.88,<function <lambda> at 0x7ebdb933e050>,3,PayPal
1960,1297,2023-07-19 00:00:00,236,12,361.95,<function <lambda> at 0x7ebdb933e050>,N/A,12345
1961,1434,2023-07-29 00:00:00,264,11,465.1,<function <lambda> at 0x7ebdb933e050>,2,
1962,1183,2023-06-03 00:00:00,278,12,388.36,<function <lambda> at 0x7ebdb933e050>,1,
1963,1178,2023-01-10 00:00:00,231,5,195.44,<function <lambda> at 0x7ebdb933e050>,4,PayPal
1964,1197,2023-12-19 00:00:00,207,4,558.42,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1965,1127,2023-06-06 00:00:00,296,8,125.49,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
1966,1019,2023-09-18 00:00:00,217,6,633.96,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
1967,1471,2023-03-18 00:00:00,244,6,667.05,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1968,1410,2023-09-14 00:00:00,292,1,259.07,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1969,1421,2023-05-11 00:00:00,295,6,266.45,<function <lambda> at 0x7ebdb933e050>,3,
1970,1327,2023-03-08 00:00:00,232,3,521.58,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1971,1064,2023-08-16 00:00:00,204,13,322.12,<function <lambda> at 0x7ebdb933e050>,5,12345
1972,1181,2023-06-12 00:00:00,281,6,24.88,<function <lambda> at 0x7ebdb933e050>,2,12345
1973,1240,2023-01-15 00:00:00,273,10,644.31,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1974,1368,2023-08-20 00:00:00,235,13,304.37,<function <lambda> at 0x7ebdb933e050>,5,PayPal
1975,1023,2023-07-14 00:00:00,296,11,146.43,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1976,1383,2023-12-15 00:00:00,222,13,391.19,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1977,1430,2023-01-30 00:00:00,239,6,157.14,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1978,1454,2023-12-25 00:00:00,204,2,148.19,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
1979,1082,2023-12-04 00:00:00,233,1,384.28,<function <lambda> at 0x7ebdb933e050>,3,
1980,1469,2023-11-27 00:00:00,223,11,276.77,<function <lambda> at 0x7ebdb933e050>,1,12345
1981,1318,2023-11-12 00:00:00,216,3,403.23,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1982,1184,2023-10-23 00:00:00,294,5,697.79,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1983,1438,2023-11-26 00:00:00,270,4,Unknown,<function <lambda> at 0x7ebdb933e050>,5,12345
1984,1315,2023-08-08 00:00:00,280,7,Unknown,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
1985,1098,2023-05-27 00:00:00,291,4,40.14,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1986,1061,2023-09-16 00:00:00,221,8,429.01,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
1987,1285,2023-10-19 00:00:00,214,7,440.25,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1988,1476,2023-10-26 00:00:00,214,10,615.34,<function <lambda> at 0x7ebdb933e050>,2,
1989,1021,2023-05-23 00:00:00,224,9,442.19,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
1990,1458,2023-08-23 00:00:00,252,1,163.26,<function <lambda> at 0x7ebdb933e050>,1,
1991,1211,2023-04-25 00:00:00,220,5,330.62,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
1992,1125,2023-12-31 00:00:00,265,13,567.24,<function <lambda> at 0x7ebdb933e050>,4,
1993,1412,2023-03-31 00:00:00,290,4,646.36,<function <lambda> at 0x7ebdb933e050>,5,12345
1994,1498,2023-07-27 00:00:00,231,6,169.66,<function <lambda> at 0x7ebdb933e050>,2,Credit Card
1995,1424,2023-06-13 00:00:00,220,1,380.03,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
1996,1041,2023-03-25 00:00:00,267,6,115.45,<function <lambda> at 0x7ebdb933e050>,1,PayPal
1997,1097,2023-03-18 00:00:00,243,1,350.41,<function <lambda> at 0x7ebdb933e050>,1,
1998,1448,2023-06-10 00:00:00,282,14,67.63,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
1999,1030,2023-01-05 00:00:00,265,14,659.5,<function <lambda> at 0x7ebdb933e050>,2,
2000,1157,2023-03-19 00:00:00,289,1,448.45,<function <lambda> at 0x7ebdb933e050>,5,
2001,1111,2023-04-01 00:00:00,297,8,598.68,<function <lambda> at 0x7ebdb933e050>,1,
2002,1401,2023-03-28 00:00:00,213,2,698.82,<function <lambda> at 0x7ebdb933e050>,5,12345
2003,1246,2023-09-27 00:00:00,214,10,131.95,<function <lambda> at 0x7ebdb933e050>,2,12345
2004,1121,2023-04-14 00:00:00,219,13,487.43,<function <lambda> at 0x7ebdb933e050>,2,
2005,1272,2023-12-05 00:00:00,233,14,621.46,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
2006,1293,2023-06-24 00:00:00,235,6,405.28,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
2007,1397,2023-02-23 00:00:00,282,14,449.59,<function <lambda> at 0x7ebdb933e050>,5,PayPal
2008,1470,2023-07-30 00:00:00,208,6,288.33,<function <lambda> at 0x7ebdb933e050>,5,12345
2009,1472,2023-04-05 00:00:00,270,6,473.96,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
2010,1206,2023-08-11 00:00:00,229,8,279.93,<function <lambda> at 0x7ebdb933e050>,2,12345
2011,1109,2023-01-09 00:00:00,276,4,336.25,<function <lambda> at 0x7ebdb933e050>,2,12345
2012,1439,2023-02-22 00:00:00,290,3,76.52,<function <lambda> at 0x7ebdb933e050>,1,12345
2013,1277,2023-03-18 00:00:00,262,6,10.43,<function <lambda> at 0x7ebdb933e050>,1,
2014,1450,2023-07-25 00:00:00,234,4,43.33,<function <lambda> at 0x7ebdb933e050>,1,
2015,1055,2023-11-12 00:00:00,212,2,138.8,<function <lambda> at 0x7ebdb933e050>,3,12345
2016,1374,2023-10-29 00:00:00,278,6,322.34,<function <lambda> at 0x7ebdb933e050>,4,12345
2017,1402,2023-11-06 00:00:00,245,10,19.59,<function <lambda> at 0x7ebdb933e050>,1,PayPal
2018,1056,2023-11-26 00:00:00,255,5,113.38,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
2019,1427,2023-04-22 00:00:00,208,11,548.1,<function <lambda> at 0x7ebdb933e050>,N/A,Credit Card
2020,1481,2023-12-17 00:00:00,286,9,534.71,<function <lambda> at 0x7ebdb933e050>,1,Debit Card
2021,1290,2023-06-14 00:00:00,235,11,553.86,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
2022,1113,2023-10-06 00:00:00,202,6,645.47,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
2023,1380,2023-01-27 00:00:00,297,14,87.75,<function <lambda> at 0x7ebdb933e050>,4,
2024,1384,2023-03-11 00:00:00,218,3,118.38,<function <lambda> at 0x7ebdb933e050>,5,
2025,1307,2023-08-06 00:00:00,227,11,236.82,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
2026,1340,2023-12-31 00:00:00,222,5,641.02,<function <lambda> at 0x7ebdb933e050>,2,
2027,1476,InvalidDate,206,10,543.96,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
2028,1197,2023-11-29 00:00:00,275,8,230.26,<function <lambda> at 0x7ebdb933e050>,1,12345
2029,1420,InvalidDate,213,9,65.91,<function <lambda> at 0x7ebdb933e050>,N/A,Debit Card
2030,1320,InvalidDate,245,8,433.38,<function <lambda> at 0x7ebdb933e050>,5,PayPal
2031,1178,2023-01-19 00:00:00,214,3,183.49,<function <lambda> at 0x7ebdb933e050>,3,12345
2032,1384,2023-09-14 00:00:00,266,9,374.15,<function <lambda> at 0x7ebdb933e050>,4,
2033,1218,2023-10-23 00:00:00,214,3,659.55,<function <lambda> at 0x7ebdb933e050>,5,12345
2034,1276,2023-01-22 00:00:00,250,8,402.97,<function <lambda> at 0x7ebdb933e050>,N/A,PayPal
2035,1436,2023-02-09 00:00:00,287,10,647.06,<function <lambda> at 0x7ebdb933e050>,N/A,
2036,1015,2023-02-07 00:00:00,207,9,278.16,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
2037,1491,2023-02-17 00:00:00,268,7,445.18,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
2038,1378,2023-07-02 00:00:00,261,4,626.25,<function <lambda> at 0x7ebdb933e050>,5,Debit Card
2039,1060,2023-03-16 00:00:00,250,10,413.65,<function <lambda> at 0x7ebdb933e050>,5,PayPal
2040,1053,2023-07-28 00:00:00,262,9,432.35,<function <lambda> at 0x7ebdb933e050>,4,PayPal
2041,1167,2023-07-02 00:00:00,267,3,502.83,<function <lambda> at 0x7ebdb933e050>,3,Debit Card
2042,1025,2023-04-17 00:00:00,277,3,618.06,<function <lambda> at 0x7ebdb933e050>,N/A,12345
2043,1335,2023-07-07 00:00:00,215,2,66.29,<function <lambda> at 0x7ebdb933e050>,4,Credit Card
2044,1475,2023-09-21 00:00:00,283,10,239.12,<function <lambda> at 0x7ebdb933e050>,1,Credit Card
2045,1064,2023-03-27 00:00:00,223,3,281.39,<function <lambda> at 0x7ebdb933e050>,1,PayPal
2046,1099,2023-11-20 00:00:00,205,1,637.25,<function <lambda> at 0x7ebdb933e050>,1,PayPal
2047,1073,2023-11-27 00:00:00,256,4,669.43,<function <lambda> at 0x7ebdb933e050>,1,12345
2048,1191,2023-05-17 00:00:00,230,8,88.66,<function <lambda> at 0x7ebdb933e050>,2,PayPal
2049,1170,2023-12-12 00:00:00,205,5,87.78,<function <lambda> at 0x7ebdb933e050>,3,Credit Card
2050,1272,2023-12-02 00:00:00,298,2,654.73,<function <lambda> at 0x7ebdb933e050>,2,Debit Card
2051,1376,2023-04-05 00:00:00,278,3,210.56,<function <lambda> at 0x7ebdb933e050>,5,Credit Card
2052,1186,InvalidDate,228,1,173.06,<function <lambda> at 0x7ebdb933e050>,5,12345
2053,1022,2023-09-02 00:00:00,266,2,29.76,<function <lambda> at 0x7ebdb933e050>,4,Debit Card
